disease,f1,rouge1,rouge2,rougeL,bleu4
胫骨侧黏液囊炎的西医治疗方法有哪些。,0.0601092896174863,0.0499999950500004,0.003616631558267,0.044444439494445,0.0076860641833886
妊娠期乳腺脓肿的西医治疗方法有哪些。,0.0335195530726257,0.0226628845194178,0.0,0.0226628845194178,0.0098935696296554
小腿瘢痕的西医治疗方法有哪些。,0.0863309352517985,0.0732600682955631,0.0,0.0659340609695558,0.0102279403324558
线状苔藓的西医治疗方法有哪些。,0.0394736842105263,0.0267558479037156,0.0,0.0267558479037156,0.0134858677955646
2型糖尿病单神经病变的西医治疗方法有哪些。,0.0365535248041775,0.0264550214865214,0.0,0.0264550214865214,0.0086686235153369
慢性乙型肝炎的西医治疗方法有哪些。,0.1913439635535307,0.1843317925680096,0.0188087725623286,0.1382488432592539,0.0106372404185548
妊娠期化脓性乳腺炎的西医治疗方法有哪些。,0.2206896551724137,0.2139534836425096,0.0407523462249787,0.1627906929448351,0.0156506433525431
舌下腺炎的西医治疗方法有哪些。,0.0245098039215686,0.0149253688304757,0.0,0.0149253688304757,0.0047209823995167
淋球菌性脑膜炎的西医治疗方法有哪些。,0.188295165394402,0.1808785483978661,0.0454545406531498,0.1395348791472202,0.013594722635668
纤维组织细胞性脂肪瘤的西医治疗方法有哪些。,0.0580912863070539,0.0503144610364396,0.0,0.0503144610364396,0.0070555886885993
色素杆菌病的西医治疗方法有哪些。,0.0338266384778012,0.0256959267113893,0.0,0.0256959267113893,0.0065956090543891
发汗试验的西医治疗方法有哪些。,0.0379146919431279,0.0288461491124268,0.0,0.0288461491124268,0.0042654980447117
腰椎退行性病变的西医治疗方法有哪些。,0.2807881773399014,0.2743142095795425,0.0816993414906662,0.1845386484822856,0.0342445318752829
三期女阴梅毒的西医治疗方法有哪些。,0.0350877192982456,0.0253807056600282,0.0,0.0253807056600282,0.0108016797118781
低血容量性休克的西医治疗方法有哪些。,0.0415430267062314,0.0301204771628691,0.0,0.0301204771628691,0.0126159623489388
胫前综合征的西医治疗方法有哪些。,0.0336134453781512,0.0227272677313092,0.0,0.0227272677313092,0.0053780217812735
角膜瘘的西医治疗方法有哪些。,0.0140845070422535,0.0047619001433151,0.0,0.0047619001433151,0.0023630112929057
腹主动脉栓塞的西医治疗方法有哪些。,0.0452830188679245,0.0307692258118351,0.0,0.0307692258118351,0.0128986862421267
结核性脊膜炎的西医治疗方法有哪些。,0.0475059382422802,0.0384615337390214,0.0,0.0384615337390214,0.0084063801642422
腘滑囊炎的西医治疗方法有哪些。,0.0533333333333333,0.0406779611569095,0.0,0.0406779611569095,0.0168385730740491
卵巢坏死的西医治疗方法有哪些。,0.2486772486772487,0.2412868582969762,0.0805860756032554,0.198391415937727,0.0382069043840217
胰管损伤的西医治疗方法有哪些。,0.0398860398860398,0.0289017292084608,0.0,0.0289017292084608,0.0081619719999434
手术后食管破裂的西医治疗方法有哪些。,0.0130718954248366,0.0065789423859542,0.0,0.0065789423859542,0.0045464090300061
化脓性鼻窦炎的西医治疗方法有哪些。,0.1119221411192214,0.1034482709207942,0.0093312547276232,0.0738916206744889,0.0055451778897422
中心性浆液性脉络膜视网膜病变的西医治疗方法有哪些。,0.0466321243523316,0.0367454019440489,0.0,0.0367454019440489,0.0100827015505388
鼻病毒感染的西医治疗方法有哪些。,0.0296610169491525,0.0258620646054741,0.0,0.0258620646054741,0.0029975707179921
双相情感障碍(目前为中度抑郁发作)的西医治疗方法有哪些。,0.0993227990970654,0.0915331758955644,0.0,0.0823798578177612,0.0072644451614438
双胎之一完全性葡萄胎的西医治疗方法有哪些。,0.031413612565445,0.0212201542820969,0.0,0.0212201542820969,0.0070307721926592
脓癣的西医治疗方法有哪些。,0.1896162528216704,0.1826483972402578,0.0193236667409338,0.1369862967836368,0.0108169479881259
踝关节置入物的西医治疗方法有哪些。,0.0446927374301676,0.0339943292988475,0.0,0.0339943292988475,0.0103063595115438
手术后气管狭窄的西医治疗方法有哪些。,0.0896551724137931,0.0771929774739307,0.0094339573179983,0.0771929774739307,0.0130477079991267
急性下壁右心室心肌梗死的西医治疗方法有哪些。,0.2268041237113402,0.217543855053001,0.0276497653705755,0.2105263111933518,0.0078392842869645
小肠淋巴瘤伴出血的西医治疗方法有哪些。,0.0108108108108108,0.0,0.0,0.0,0.0045093647437039
阴茎湿疣样癌的西医治疗方法有哪些。,0.0241935483870967,0.0162932744465151,0.0,0.0162932744465151,0.005264569491936
病毒性肝炎丙型慢性轻度的西医治疗方法有哪些。,0.2355555555555555,0.2292134783836385,0.0424886142468131,0.1617977480465599,0.0144971336505704
老年性白斑的西医治疗方法有哪些。,0.2551020408163265,0.2480620106363801,0.0235294067986169,0.1912144654167419,0.0142290906490954
脊索瘤的西医治疗方法有哪些。,0.0501043841336116,0.0421940882031018,0.005763683915326,0.0421940882031018,0.0064894195100748
垂体非朗格罕细胞组织细胞增生症的西医治疗方法有哪些。,0.2070588235294117,0.1999999952834468,0.0324149060208208,0.1523809476643992,0.0214635891119135
会阴撕裂伤的西医治疗方法有哪些。,0.0648379052369077,0.0555555506485311,0.0,0.0555555506485311,0.009488833370273
肾血管性高血压的西医治疗方法有哪些。,0.3431372549019608,0.3374689778852158,0.0930979084340518,0.2183622781333547,0.0539210045301744
产道血肿的西医治疗方法有哪些。,0.1022364217252396,0.0909090859099345,0.0082474177273703,0.0649350599359086,0.0053025721947059
下肢慢性深静脉炎的西医治疗方法有哪些。,0.045016077170418,0.0327868802459561,0.0,0.0327868802459561,0.0117804691554182
直肠子宫内膜异位症的西医治疗方法有哪些。,0.1734939759036144,0.1658536537775135,0.0207612407906406,0.1414634098750745,0.0501461043344714
女性假两性畸形的西医治疗方法有哪些。,0.024390243902439,0.0148514804308416,0.0,0.0148514804308416,0.0054887667488816
外耳道黑色素痣的西医治疗方法有哪些。,0.0383386581469648,0.0260586269549819,0.0,0.0260586269549819,0.0107801739183685
头皮良性肿瘤的西医治疗方法有哪些。,0.047197640117994,0.035928138799348,0.0,0.035928138799348,0.0106456310324617
记忆障碍的西医治疗方法有哪些。,0.0441988950276243,0.0337078601699603,0.0036563022288833,0.0337078601699603,0.0127820366348014
血管脂肪瘤的西医治疗方法有哪些。,0.1864406779661016,0.1798715157855739,0.0377906928215004,0.1498929290618051,0.013632569974261
皮肤异色病伴色素失调症的西医治疗方法有哪些。,0.2800982800982801,0.2736318358862405,0.0495355987554759,0.1890547214583798,0.0186549534504178
指屈肌腱狭窄性腱鞘炎的西医治疗方法有哪些。,0.0402010050251256,0.0305343464131209,0.0,0.0305343464131209,0.0065420856802301
膀胱挫伤的西医治疗方法有哪些。,0.031413612565445,0.0212765910983486,0.0,0.0212765910983486,0.0067398645467301
胃交界性肿瘤的西医治疗方法有哪些。,0.0492957746478873,0.0358422889073888,0.0,0.0358422889073888,0.0109621123734425
假性软骨发育不良的西医治疗方法有哪些。,0.0439024390243902,0.0345678964869995,0.0,0.0345678964869995,0.0034662384449094
尺骨骨折畸形愈合的西医治疗方法有哪些。,0.0444444444444444,0.0322580595213327,0.0,0.0322580595213327,0.0119218117989179
肾下垂的西医治疗方法有哪些。,0.1870503597122302,0.1809290905051979,0.0161030545954413,0.1515892372044645,0.0099126028544418
阴道前壁脱垂Ⅱ期的西医治疗方法有哪些。,0.047945205479452,0.0348432006128526,0.0,0.0348432006128526,0.0117153262566778
先天性马蹄外翻足的西医治疗方法有哪些。,0.013953488372093,0.0047058776027729,0.0,0.0047058776027729,0.002001914508325
上颌骨恶性肿瘤的西医治疗方法有哪些。,0.0246913580246913,0.0125391799542084,0.0,0.0125391799542084,0.008020925104111
黄斑出血的西医治疗方法有哪些。,0.0954773869346733,0.0865139902678556,0.0068143052635645,0.0814249317436826,0.005357236459977
脐广泛性肿块的西医治疗方法有哪些。,0.0260416666666666,0.015873010875257,0.0032362409987403,0.015873010875257,0.0087366025051774
阴道纵隔的西医治疗方法有哪些。,0.1995133819951338,0.1970443306397875,0.0506329067049054,0.1625615720190978,0.0143973896004583
睾丸生殖细胞瘤的西医治疗方法有哪些。,0.012396694214876,0.0041753606427849,0.0,0.0041753606427849,0.002367996877424
眼眶囊肿的西医治疗方法有哪些。,0.04,0.0314606696312088,0.0,0.0314606696312088,0.0031178674858852
静脉性勃起功能障碍的西医治疗方法有哪些。,0.0591397849462365,0.0490463167237121,0.0036629986984999,0.0490463167237121,0.0092282102893943
重型地中海贫血的西医治疗方法有哪些。,0.2936288088642659,0.2865168489553087,0.0662020856799892,0.2078651635620503,0.0422743299965849
非感染性腹泻的西医治疗方法有哪些。,0.1413612565445026,0.1326259897661985,0.0196721261596357,0.1326259897661985,0.0115462513746258
脑型疟的西医治疗方法有哪些。,0.0390243902439024,0.0296296250469142,0.0,0.0296296250469142,0.007305776091716
丘脑脓肿的西医治疗方法有哪些。,0.1971153846153846,0.1897810174213982,0.0262295034452575,0.1654501171780892,0.0129954077930234
铍中毒的西医治疗方法有哪些。,0.0463576158940397,0.0336700287113567,0.0,0.0336700287113567,0.0146627355821912
氨苄西林过敏反应的西医治疗方法有哪些。,0.2211764705882353,0.2142857096286849,0.0523731538770124,0.1619047572477325,0.0148381087624501
唇黑色素细胞痣的西医治疗方法有哪些。,0.0333333333333333,0.0240963811525628,0.0,0.0240963811525628,0.0060425718592591
中毒性黄斑病变的西医治疗方法有哪些。,0.1920374707259953,0.1852731544326652,0.0495355988447608,0.147268403838841,0.0143957559140754
嗳气的西医治疗方法有哪些。,0.3188405797101449,0.3099630950776815,0.0835380792820967,0.2361623570703014,0.0105483808746008
踝关节痛的西医治疗方法有哪些。,0.2657952069716776,0.2599118896830911,0.0854197301019218,0.2026431672161308,0.0247141751327659
乳腺癌的西医治疗方法有哪些。,0.0503778337531486,0.0407124633138452,0.0028089838240602,0.0407124633138452,0.0084016912376861
非肝硬化性门脉高压的西医治疗方法有哪些。,0.0265780730897009,0.0135135086678249,0.0,0.0135135086678249,0.0043363174350848
产科脓毒性栓塞的西医治疗方法有哪些。,0.1020881670533642,0.0938967089857614,0.0032786836536487,0.0751173662627568,0.0101640449117689
喉气囊肿的西医治疗方法有哪些。,0.0411311053984575,0.0313315880233698,0.0,0.0313315880233698,0.0079808583922568
牙龈恶性肿瘤的西医治疗方法有哪些。,0.2824207492795388,0.27485379618669,0.0500963341338951,0.2222222172393216,0.0252976710091926
颅内先天性动脉瘤的西医治疗方法有哪些。,0.1689497716894977,0.1616628128028845,0.0256410206842239,0.1247113116481502,0.0136478754474737
干酪性鼻炎的西医治疗方法有哪些。,0.1818181818181818,0.1712328717970071,0.0137930984495724,0.1438356115230345,0.0094378158111776
螨病的西医治疗方法有哪些。,0.0324324324324324,0.0219178032201174,0.0,0.0219178032201174,0.0036580781039883
先天性副泪腺的西医治疗方法有哪些。,0.0405797101449275,0.0292397612795397,0.0,0.0292397612795397,0.0087128759728173
肩关节切断的西医治疗方法有哪些。,0.031413612565445,0.0212201542224328,0.0,0.0212201542224328,0.0088051792839076
年龄相关性白内障(初发期)的西医治疗方法有哪些。,0.0346820809248554,0.0235294067757796,0.0,0.0235294067757796,0.0094550823429902
口腔癌的西医治疗方法有哪些。,0.0254452926208651,0.0154639125789153,0.0,0.0154639125789153,0.0061722028010997
接触性皮炎的西医治疗方法有哪些。,0.1923076923076923,0.1857451357080549,0.0642335718142046,0.1555075547145344,0.0408245753360903
急性蝶窦炎的西医治疗方法有哪些。,0.0426829268292682,0.0309597473569197,0.0,0.0309597473569197,0.0108538835903108
新生儿甲状腺功能亢进症的西医治疗方法有哪些。,0.0632054176072234,0.0549199036559864,0.0090225514512322,0.0549199036559864,0.0079697612155227
全面部骨折的西医治疗方法有哪些。,0.3189873417721519,0.3128205080524655,0.0718954199754905,0.1794871747191322,0.0346376773682792
小儿蛔虫病的西医治疗方法有哪些。,0.0516129032258064,0.0393442572964263,0.0,0.0393442572964263,0.0138852760272788
地高辛中毒的西医治疗方法有哪些。,0.2740384615384615,0.2676398981097673,0.060504196819095,0.204379557477164,0.0222157232717376
陈旧性虹膜磁性异物的西医治疗方法有哪些。,0.0685224839400428,0.0606060560142242,0.0146412836345567,0.0562770516852199,0.0077976317549506
痱的西医治疗方法有哪些。,0.2018348623853211,0.1925465788943329,0.0255319100458135,0.1614906782732149,0.02420799545715
寰椎骨折脱位的西医治疗方法有哪些。,0.2945736434108527,0.2879581101854391,0.053543302088115,0.162303659923659,0.0541824876794102
胆囊肠瘘的西医治疗方法有哪些。,0.0454545454545454,0.0358056217366455,0.0,0.0358056217366455,0.0089724061954055
桡神经浅支压迫的西医治疗方法有哪些。,0.0348258706467661,0.025252520391415,0.0,0.025252520391415,0.009587170261694
高催乳素血症的西医治疗方法有哪些。,0.3317535545023697,0.3261390837603299,0.0694645391391912,0.2494004746476201,0.0383320531437158
环状肉芽肿的西医治疗方法有哪些。,0.0239234449760765,0.0145278405705622,0.0,0.0145278405705622,0.0049378932857525
肺气压伤的西医治疗方法有哪些。,0.0385542168674698,0.0293398486429428,0.0,0.0293398486429428,0.0068189813337758
巩膜坏死的西医治疗方法有哪些。,0.0463576158940397,0.0336700288061316,0.0,0.0336700288061316,0.0152907551734089
阴囊皮肤外伤部分缺失的西医治疗方法有哪些。,0.0413793103448275,0.0326340280187573,0.0,0.0326340280187573,0.0073332795573715
远端指/趾节间型关节型银屑病的西医治疗方法有哪些。,0.2346666666666666,0.2276422714333767,0.0361663603133989,0.2005420004306667,0.0206183405268491
肾上腺皮质激素类及其拮抗剂中毒的西医治疗方法有哪些。,0.2566371681415929,0.2505592792570906,0.0594353590567179,0.1789709123667103,0.0191974288240473
风湿性主动脉瓣关闭不全(轻度)的西医治疗方法有哪些。,0.2151162790697674,0.2064896705479418,0.0510805451445691,0.1828908504889446,0.031817229565406
神经性厌食的西医治疗方法有哪些。,0.1694915254237288,0.1625615713939917,0.0453172155493292,0.1330049211476864,0.0290370459081807
先天性眦角畸形的西医治疗方法有哪些。,0.0350877192982456,0.0253807057837109,0.0,0.0253807057837109,0.0065421686826474
肩骨关节病的西医治疗方法有哪些。,0.0511182108626198,0.038961033962937,0.0,0.038961033962937,0.0159249223210752
卵巢功能衰竭的西医治疗方法有哪些。,0.3429951690821256,0.3374083079598998,0.0736376975042136,0.2102689436567214,0.0249087039486278
化学试剂中毒的西医治疗方法有哪些。,0.0082474226804123,0.0,0.0,0.0,0.0025504934719455
颈动脉血栓形成的西医治疗方法有哪些。,0.0921658986175115,0.0839160794872884,0.0095541354280622,0.0699300655012744,0.0088455850252627
